,step,vertical_idx,horizontal_idx
0,4,4,0
1,5,1,4
2,6,2,3
3,15,0,2
4,27,2,3
5,29,1,2
6,33,2,1
7,33,2,4
8,35,4,0
9,36,0,3
10,49,0,1
11,50,4,3
12,50,4,2
13,55,4,0
14,60,1,3
15,62,2,2
16,77,1,0
17,78,3,3
18,92,0,0
19,98,4,3
20,98,3,0
21,105,1,4
22,109,4,3
23,110,1,3
24,113,1,0
25,126,2,1
26,133,2,2
27,134,1,1
28,146,4,2
29,146,3,2
30,146,3,2
31,148,4,4
32,149,3,0
33,155,0,0
34,157,3,1
35,159,4,4
36,170,2,1
37,174,0,0
38,177,0,2
39,181,3,4
40,181,0,3
41,182,3,2
42,183,3,2
43,187,3,1
44,192,3,2
45,197,3,2
