,step,vertical_idx,horizontal_idx
0,2,1,4
1,8,4,1
2,11,3,2
3,14,2,4
4,17,4,3
5,25,0,2
6,30,2,1
7,31,0,4
8,32,0,4
9,46,0,2
10,56,4,1
11,59,3,2
12,63,4,0
13,65,3,4
14,66,2,4
15,68,4,2
16,71,3,3
17,74,2,1
18,78,4,4
19,84,0,4
20,87,2,2
21,97,3,0
22,99,4,1
23,101,2,2
24,107,4,3
25,109,3,0
26,110,0,0
27,113,3,1
28,116,0,0
29,117,1,3
30,120,1,1
31,124,4,0
32,127,0,0
33,130,0,4
34,135,3,4
35,136,1,1
36,136,4,1
37,141,2,3
38,146,1,3
39,156,3,3
40,164,3,1
41,172,1,1
42,175,2,2
43,178,3,0
44,179,0,2
45,182,0,3
46,184,0,1
47,186,2,2
48,194,2,4
49,198,0,3
