,step,vertical_idx,horizontal_idx
0,2,3,2
1,3,4,2
2,12,3,4
3,13,1,1
4,14,0,3
5,26,4,3
6,35,4,1
7,39,0,0
8,40,0,1
9,41,1,3
10,45,1,2
11,49,0,2
12,54,3,2
13,54,1,2
14,61,4,4
15,62,2,4
16,62,1,3
17,66,4,1
18,73,4,4
19,75,0,0
20,77,0,0
21,82,4,3
22,83,4,2
23,84,0,0
24,85,2,1
25,89,1,3
26,89,2,4
27,103,1,3
28,105,0,3
29,108,1,3
30,110,1,2
31,118,0,1
32,118,3,1
33,119,4,4
34,123,2,2
35,150,1,4
36,156,1,4
37,159,2,1
38,163,3,1
39,169,1,1
40,182,2,1
41,186,2,1
42,187,4,3
43,192,3,4
44,195,3,4
45,199,2,1
