,step,vertical_idx,horizontal_idx
0,3,1,3
1,5,3,0
2,6,4,4
3,9,2,3
4,13,3,3
5,14,2,2
6,16,1,4
7,20,2,3
8,22,3,3
9,35,0,3
10,39,0,2
11,39,3,2
12,47,4,4
13,54,3,4
14,63,0,1
15,65,2,2
16,76,1,4
17,79,0,4
18,94,0,4
19,95,2,2
20,96,1,4
21,96,4,2
22,97,2,2
23,103,2,2
24,105,0,4
25,107,1,0
26,113,3,4
27,114,0,1
28,116,3,0
29,125,0,0
30,129,3,3
31,130,0,4
32,130,4,2
33,134,1,2
34,139,4,1
35,144,1,3
36,146,4,1
37,149,3,2
38,151,1,4
39,157,0,2
40,171,1,0
41,175,0,0
42,177,4,1
43,181,1,3
44,181,4,2
45,184,2,4
46,186,2,2
