,step,vertical_idx,horizontal_idx
0,1,0,2
1,2,3,3
2,3,2,1
3,3,3,2
4,6,4,1
5,7,2,3
6,9,3,0
7,9,3,4
8,13,0,1
9,21,2,4
10,32,1,4
11,34,0,4
12,38,4,1
13,50,3,4
14,52,1,2
15,53,0,4
16,53,3,4
17,58,4,4
18,60,0,4
19,67,4,2
20,70,1,2
21,70,4,0
22,72,1,2
23,78,3,2
24,81,0,2
25,84,2,1
26,87,0,4
27,88,4,2
28,89,3,4
29,96,1,0
30,100,4,1
31,107,2,2
32,109,0,4
33,117,0,4
34,121,0,1
35,128,0,3
36,128,3,1
37,128,4,3
38,132,4,3
39,136,4,4
40,142,3,3
41,144,2,2
42,144,3,4
43,145,1,3
44,153,1,2
45,154,0,2
46,156,4,3
47,162,4,3
48,165,1,0
49,172,4,2
50,179,0,4
51,180,1,2
52,181,2,3
53,185,3,4
54,187,2,4
55,195,0,2
