,step,vertical_idx,horizontal_idx
0,1,3,4
1,9,1,4
2,12,4,4
3,21,1,2
4,22,1,4
5,29,0,4
6,35,1,4
7,37,4,3
8,41,2,1
9,44,3,2
10,52,1,3
11,61,1,3
12,64,1,4
13,72,3,1
14,73,0,2
15,74,0,2
16,74,2,4
17,78,2,4
18,79,3,4
19,79,4,1
20,81,0,2
21,86,4,4
22,95,1,3
23,100,2,4
24,107,3,2
25,108,1,4
26,108,4,4
27,115,4,4
28,122,1,1
29,123,2,2
30,125,2,4
31,128,1,1
32,129,2,4
33,129,3,3
34,130,0,3
35,130,1,3
36,133,2,2
37,134,2,3
38,137,2,3
39,138,1,0
40,145,2,4
41,146,4,1
42,149,2,3
43,150,1,4
44,151,0,2
45,154,0,3
46,156,1,3
47,161,4,1
48,171,4,3
49,173,1,4
50,173,4,2
51,174,0,3
52,183,4,4
53,188,3,4
54,188,4,4
55,191,4,2
