,step,vertical_idx,horizontal_idx
0,8,4,2
1,12,3,0
2,15,1,0
3,16,0,0
4,21,2,4
5,27,0,1
6,44,3,1
7,49,2,3
8,49,3,1
9,55,0,3
10,60,3,4
11,61,1,4
12,67,3,3
13,70,1,3
14,75,1,2
15,78,4,0
16,81,2,4
17,84,0,3
18,86,1,0
19,88,2,4
20,91,4,4
21,101,0,2
22,105,2,2
23,110,0,1
24,112,1,1
25,114,2,3
26,118,4,4
27,118,2,4
28,123,1,0
29,124,2,3
30,128,1,0
31,131,2,3
32,136,0,1
33,137,1,3
34,137,0,0
35,142,2,2
36,148,1,3
37,150,0,4
38,151,2,4
39,151,0,4
40,169,0,3
41,176,3,0
42,179,3,3
43,185,3,4
44,189,0,3
45,191,2,3
