,step,vertical_idx,horizontal_idx
0,5,4,3
1,6,4,3
2,8,2,4
3,10,3,2
4,11,0,4
5,12,3,3
6,12,2,3
7,26,3,1
8,28,3,1
9,35,1,2
10,47,3,1
11,48,0,2
12,54,0,2
13,55,4,3
14,56,4,4
15,63,1,4
16,66,4,4
17,69,1,3
18,79,3,0
19,88,4,0
20,90,0,4
21,91,1,3
22,92,0,1
23,96,1,3
24,98,1,4
25,99,2,1
26,101,4,3
27,102,1,4
28,103,4,3
29,109,0,0
30,110,2,3
31,112,0,0
32,120,0,3
33,121,4,0
34,123,1,4
35,125,0,2
36,125,2,2
37,126,3,4
38,126,4,1
39,128,0,3
40,131,3,4
41,133,2,4
42,135,3,2
43,138,2,2
44,145,3,3
45,145,3,4
46,150,4,4
47,153,3,0
48,159,2,2
49,159,0,1
50,165,0,3
51,171,1,2
52,172,2,1
53,172,4,0
54,173,2,1
55,176,4,4
56,177,4,2
57,179,2,1
58,182,1,4
59,185,0,4
60,189,1,4
61,189,3,4
62,190,2,3
63,191,3,0
64,194,4,1
65,196,4,2
66,196,2,3
67,199,2,4
68,200,4,0
