,step,vertical_idx,horizontal_idx
0,2,2,1
1,3,4,3
2,8,1,3
3,12,2,4
4,13,3,2
5,14,2,2
6,14,4,4
7,27,0,4
8,28,1,3
9,32,0,1
10,33,2,1
11,37,3,1
12,38,2,4
13,43,3,2
14,45,4,4
15,62,0,3
16,73,2,4
17,79,4,4
18,85,3,2
19,87,0,4
20,93,1,1
21,98,1,3
22,101,2,3
23,111,4,2
24,112,3,1
25,119,2,4
26,119,1,0
27,123,0,3
28,123,3,2
29,127,3,2
30,135,0,2
31,136,2,2
32,137,2,3
33,139,3,0
34,144,1,2
35,145,1,3
36,150,2,4
37,155,1,4
38,156,4,0
39,156,4,3
40,161,3,4
41,162,3,3
42,163,0,4
43,176,1,4
44,178,3,0
45,181,2,3
46,181,4,1
47,185,4,2
48,187,3,2
49,192,0,2
50,194,1,1
