,step,vertical_idx,horizontal_idx
0,3,0,3
1,5,3,1
2,9,1,1
3,30,1,0
4,33,2,4
5,38,4,3
6,39,4,3
7,47,4,3
8,49,3,2
9,54,3,4
10,54,4,4
11,57,0,0
12,66,2,3
13,69,1,1
14,71,0,2
15,77,3,2
16,85,0,4
17,85,4,3
18,89,2,4
19,93,3,3
20,94,1,0
21,95,4,1
22,104,0,0
23,105,4,4
24,107,2,3
25,115,0,0
26,116,2,4
27,125,1,0
28,125,2,1
29,127,0,1
30,129,4,2
31,132,2,4
32,133,3,3
33,134,2,4
34,141,3,1
35,145,3,3
36,147,4,2
37,147,0,3
38,151,3,0
39,153,2,2
40,157,3,4
41,163,3,2
42,167,1,4
43,179,4,3
44,179,2,1
45,183,1,2
46,187,1,3
47,188,4,0
48,190,0,3
49,192,3,3
50,196,3,1
