,step,vertical_idx,horizontal_idx
0,13,3,2
1,15,1,2
2,17,4,3
3,24,2,4
4,27,3,3
5,27,0,1
6,30,4,1
7,34,4,2
8,35,0,3
9,36,2,1
10,36,4,1
11,38,3,4
12,38,1,1
13,40,0,4
14,45,0,2
15,55,0,0
16,74,3,4
17,75,1,2
18,76,2,1
19,81,3,4
20,86,3,1
21,86,2,2
22,88,0,2
23,89,3,1
24,93,0,2
25,94,2,3
26,103,2,3
27,106,3,1
28,121,0,2
29,122,1,2
30,125,3,4
31,126,0,1
32,126,0,2
33,128,0,2
34,136,1,4
35,145,2,2
36,147,0,3
37,148,3,0
38,150,4,0
39,152,0,3
40,154,4,4
41,171,2,2
42,172,4,2
43,177,1,1
44,178,4,2
45,183,2,2
46,188,3,1
47,190,0,2
48,199,1,1
49,200,3,1
