,step,vertical_idx,horizontal_idx
0,7,3,4
1,9,4,2
2,10,1,0
3,11,0,4
4,16,3,0
5,17,2,3
6,17,2,3
7,17,4,0
8,18,3,1
9,19,3,4
10,20,1,2
11,24,2,4
12,27,3,0
13,32,0,2
14,39,3,0
15,52,1,2
16,55,0,1
17,55,3,2
18,62,0,0
19,63,0,3
20,65,2,2
21,73,4,3
22,75,1,3
23,80,1,1
24,80,4,0
25,87,0,1
26,88,0,4
27,91,4,1
28,93,3,2
29,94,4,4
30,95,3,2
31,96,2,1
32,106,4,2
33,106,3,3
34,108,0,1
35,114,1,1
36,115,1,4
37,115,0,0
38,116,2,3
39,123,4,1
40,129,4,2
41,130,1,0
42,133,1,4
43,134,1,4
44,137,2,4
45,148,0,3
46,148,3,3
47,154,3,2
48,163,1,3
49,167,0,0
50,183,4,2
51,189,2,3
52,192,0,2
53,193,2,2
