,step,vertical_idx,horizontal_idx
0,1,1,1
1,6,4,3
2,35,3,4
3,35,4,4
4,41,3,4
5,43,1,3
6,49,3,2
7,61,1,3
8,63,1,2
9,63,2,3
10,74,4,1
11,75,4,3
12,76,3,4
13,78,0,2
14,85,0,0
15,89,1,3
16,94,1,3
17,95,4,1
18,100,0,1
19,102,1,2
20,102,3,4
21,116,3,0
22,125,4,0
23,125,3,4
24,126,4,0
25,127,4,3
26,128,1,4
27,132,4,3
28,139,4,3
29,144,0,0
30,145,4,3
31,146,1,1
32,149,3,3
33,157,2,3
34,159,1,3
35,162,4,3
36,162,3,1
37,164,3,3
38,164,2,1
39,169,0,2
40,171,4,3
41,172,0,3
42,174,1,3
43,174,4,4
44,182,4,0
45,190,3,4
46,200,2,3
47,200,1,0
