,step,vertical_idx,horizontal_idx
0,2,4,4
1,5,3,4
2,12,4,4
3,17,4,4
4,17,0,2
5,19,0,4
6,28,1,2
7,33,3,0
8,36,1,4
9,37,3,3
10,38,1,1
11,39,4,1
12,40,0,4
13,41,4,2
14,43,3,3
15,50,3,3
16,60,4,2
17,62,3,0
18,69,2,2
19,70,2,4
20,88,2,2
21,94,1,2
22,94,1,4
23,97,4,4
24,97,2,3
25,98,0,1
26,100,0,2
27,103,4,0
28,105,1,0
29,115,3,4
30,115,4,2
31,118,2,4
32,133,0,3
33,136,4,0
34,138,4,0
35,151,0,0
36,164,4,3
37,170,3,3
38,171,2,3
39,181,4,2
40,182,4,1
41,185,4,4
42,187,2,3
43,188,3,0
44,189,2,3
45,190,4,3
46,196,1,4
