,step,vertical_idx,horizontal_idx
0,3,0,2
1,3,0,3
2,4,4,2
3,11,4,4
4,16,0,0
5,20,4,2
6,20,2,3
7,25,1,4
8,26,0,4
9,28,0,4
10,29,1,3
11,32,1,4
12,36,0,2
13,38,0,3
14,38,3,1
15,38,2,4
16,41,0,2
17,41,1,4
18,54,1,3
19,58,0,4
20,58,0,1
21,59,2,2
22,61,0,1
23,68,3,4
24,75,1,4
25,75,0,3
26,78,2,3
27,88,1,1
28,90,1,4
29,92,2,3
30,107,4,1
31,118,4,4
32,118,3,3
33,121,1,3
34,125,3,0
35,126,1,2
36,127,0,2
37,129,0,3
38,132,0,4
39,133,0,1
40,139,0,4
41,140,2,3
42,144,4,1
43,156,3,1
44,159,0,3
45,162,2,4
46,164,4,4
47,167,1,4
48,169,4,3
49,169,2,1
50,179,1,2
51,186,4,2
52,190,1,4
53,192,1,2
54,194,4,4
55,199,4,3
