,step,vertical_idx,horizontal_idx
0,10,1,0
1,14,0,1
2,14,4,4
3,15,0,4
4,16,1,2
5,16,4,4
6,18,3,4
7,26,1,2
8,30,1,4
9,30,0,4
10,30,2,2
11,36,3,0
12,36,2,2
13,41,3,4
14,43,2,1
15,44,0,3
16,44,2,2
17,51,0,1
18,52,2,1
19,56,3,0
20,61,2,3
21,62,1,3
22,72,0,4
23,74,1,1
24,78,2,1
25,78,1,4
26,80,4,3
27,85,1,1
28,86,0,0
29,87,2,3
30,93,0,2
31,98,4,0
32,99,2,4
33,103,4,4
34,105,2,4
35,115,0,2
36,118,1,2
37,138,4,0
38,139,3,3
39,144,3,2
40,145,2,3
41,151,3,3
42,153,1,2
43,157,1,4
44,159,0,4
45,161,1,4
46,162,4,0
47,164,4,1
48,166,1,2
49,166,1,4
50,172,2,4
51,183,4,0
52,185,1,2
53,186,2,4
54,189,1,3
55,189,0,4
56,195,4,3
