,step,vertical_idx,horizontal_idx
0,2,3,0
1,3,3,1
2,3,4,2
3,10,0,1
4,11,4,1
5,15,3,0
6,15,3,3
7,23,3,2
8,26,0,2
9,28,4,0
10,29,4,0
11,32,3,1
12,40,1,0
13,41,2,2
14,44,2,3
15,47,2,2
16,47,2,4
17,51,0,0
18,51,3,1
19,54,0,1
20,60,4,4
21,62,0,0
22,63,1,1
23,68,0,1
24,70,0,4
25,70,3,2
26,75,0,0
27,75,0,1
28,80,1,4
29,94,4,0
30,95,4,1
31,98,4,4
32,100,0,3
33,110,1,3
34,111,4,2
35,132,3,3
36,138,1,3
37,148,1,1
38,158,0,2
39,158,3,1
40,159,4,0
41,162,4,3
42,165,2,2
43,166,0,4
44,169,0,3
45,175,0,4
46,180,4,3
47,186,1,1
48,190,3,1
49,198,4,1
