,step,vertical_idx,horizontal_idx
0,4,3,2
1,10,3,2
2,12,3,1
3,13,2,1
4,16,2,1
5,21,1,4
6,22,2,2
7,22,3,1
8,28,2,2
9,30,0,3
10,31,1,1
11,33,0,1
12,34,3,0
13,34,3,2
14,36,0,0
15,38,4,0
16,42,4,0
17,44,0,2
18,45,0,0
19,45,1,1
20,45,3,3
21,53,4,3
22,56,4,2
23,63,1,0
24,76,2,2
25,85,0,1
26,86,2,3
27,86,3,2
28,88,0,1
29,94,4,3
30,100,4,3
31,103,1,1
32,114,4,0
33,120,1,2
34,126,0,0
35,130,2,2
36,130,3,0
37,133,1,1
38,134,1,0
39,136,4,0
40,139,1,0
41,139,2,4
42,140,0,2
43,142,0,0
44,144,1,1
45,147,1,1
46,148,1,2
47,160,3,1
48,161,2,1
49,167,4,0
50,169,1,0
51,173,2,1
52,174,3,0
53,186,0,1
54,193,1,0
55,196,1,1
56,197,1,0
