,step,vertical_idx,horizontal_idx
0,12,4,1
1,21,0,3
2,21,4,2
3,22,0,2
4,30,4,2
5,32,3,0
6,33,2,2
7,36,0,0
8,43,0,0
9,44,1,4
10,48,2,2
11,49,0,3
12,49,1,1
13,49,2,3
14,53,3,1
15,55,2,1
16,64,2,3
17,65,0,2
18,71,4,2
19,73,1,0
20,74,2,1
21,83,2,2
22,93,0,0
23,96,2,4
24,115,1,3
25,115,3,2
26,116,4,0
27,117,2,2
28,118,4,0
29,120,1,4
30,130,4,0
31,132,4,0
32,133,2,1
33,134,0,0
34,147,4,0
35,155,0,0
36,159,3,0
37,167,2,1
38,171,3,2
39,172,4,1
40,178,3,0
41,179,3,4
42,186,0,0
43,187,1,3
44,194,0,2
45,199,4,1
