,step,vertical_idx,horizontal_idx
0,4,1,4
1,17,2,4
2,20,2,4
3,21,2,4
4,21,0,3
5,23,1,2
6,31,1,4
7,40,3,3
8,41,4,0
9,43,4,0
10,44,1,0
11,44,0,2
12,51,4,0
13,53,1,1
14,55,4,2
15,57,0,0
16,57,0,4
17,57,2,3
18,60,0,3
19,67,3,3
20,70,2,3
21,71,1,2
22,71,3,4
23,74,3,2
24,75,1,0
25,83,1,3
26,84,1,3
27,91,0,1
28,96,3,2
29,97,3,0
30,102,1,0
31,104,4,1
32,106,1,0
33,111,4,0
34,112,3,2
35,119,4,3
36,119,2,1
37,128,1,2
38,134,3,1
39,137,0,0
40,143,1,3
41,146,2,2
42,147,0,1
43,148,4,3
44,149,1,1
45,154,1,4
46,158,4,2
47,164,1,1
48,169,0,0
49,169,1,3
50,172,2,4
51,176,2,2
52,178,1,3
53,179,4,4
54,184,4,1
55,190,4,3
56,191,0,4
57,191,1,3
58,192,1,3
59,193,0,2
60,195,0,1
61,196,1,3
