,step,vertical_idx,horizontal_idx
0,8,4,2
1,14,0,1
2,15,2,3
3,18,3,1
4,23,4,1
5,29,3,3
6,30,1,3
7,32,1,1
8,32,2,3
9,49,4,1
10,50,2,3
11,57,2,3
12,60,0,0
13,70,1,3
14,75,2,4
15,76,3,3
16,80,4,2
17,82,0,4
18,85,1,1
19,93,1,0
20,95,4,2
21,97,1,3
22,99,2,3
23,99,3,0
24,100,0,2
25,102,1,1
26,102,4,1
27,106,2,4
28,110,4,4
29,112,4,2
30,115,2,2
31,121,2,3
32,133,4,0
33,134,2,4
34,139,1,0
35,144,3,4
36,148,4,1
37,149,1,2
38,154,3,1
39,159,3,1
40,161,1,2
41,161,2,3
42,163,2,2
43,167,2,3
44,169,1,0
45,173,1,4
46,173,4,2
47,175,0,1
48,175,4,1
49,186,4,4
50,188,2,2
51,190,4,3
52,192,2,2
53,193,4,2
54,197,1,2
55,197,4,3
56,198,4,2
