,step,vertical_idx,horizontal_idx
0,3,3,3
1,20,0,1
2,23,1,2
3,28,1,1
4,30,4,1
5,36,1,3
6,36,2,4
7,44,2,3
8,45,4,0
9,58,1,1
10,58,3,3
11,58,3,4
12,64,1,3
13,68,4,0
14,69,3,3
15,71,0,2
16,76,3,3
17,79,1,1
18,84,1,3
19,88,2,4
20,88,4,3
21,89,4,3
22,90,1,1
23,103,1,3
24,104,1,1
25,105,1,1
26,114,4,1
27,120,3,2
28,125,3,2
29,131,0,1
30,134,2,1
31,135,3,4
32,144,4,4
33,154,4,2
34,161,0,1
35,164,2,1
36,166,1,1
37,166,2,1
38,173,1,1
39,174,2,4
40,178,1,3
41,179,1,2
42,179,2,1
43,183,4,2
44,184,3,3
45,185,1,0
46,185,3,4
47,189,3,1
48,190,1,2
49,199,3,1
