,step,vertical_idx,horizontal_idx
0,1,0,0
1,9,2,2
2,10,4,3
3,12,2,1
4,22,1,1
5,23,0,3
6,23,1,0
7,24,4,2
8,26,0,0
9,33,1,2
10,50,2,4
11,51,2,1
12,54,2,2
13,64,1,1
14,65,1,1
15,65,3,3
16,68,4,1
17,69,3,3
18,78,2,1
19,85,2,2
20,89,0,1
21,93,3,2
22,95,3,2
23,96,0,1
24,98,4,0
25,100,1,0
26,108,1,1
27,113,0,3
28,114,3,2
29,115,1,1
30,118,2,3
31,120,0,1
32,120,3,4
33,122,4,0
34,123,1,3
35,123,4,1
36,126,1,2
37,126,2,4
38,127,2,1
39,131,4,2
40,132,1,0
41,133,1,1
42,134,4,3
43,145,3,1
44,147,0,1
45,147,1,1
46,155,2,4
47,156,1,1
48,158,1,3
49,159,1,2
50,166,0,0
51,167,3,4
52,171,3,1
53,176,2,3
54,177,4,3
55,185,4,0
56,186,3,2
57,190,1,4
