,step,vertical_idx,horizontal_idx
0,1,3,2
1,2,3,0
2,8,2,1
3,12,0,1
4,14,3,2
5,16,1,1
6,19,1,4
7,20,3,1
8,24,1,4
9,29,4,2
10,33,4,1
11,36,1,1
12,38,2,3
13,39,4,2
14,41,1,1
15,43,3,2
16,50,4,2
17,60,0,1
18,70,2,2
19,75,2,1
20,76,1,3
21,81,0,1
22,88,4,3
23,95,2,1
24,97,3,2
25,98,1,2
26,101,3,2
27,101,4,2
28,103,1,4
29,115,1,0
30,116,4,2
31,118,1,4
32,124,2,1
33,126,1,1
34,130,1,3
35,130,2,2
36,157,3,1
37,160,1,0
38,165,1,1
39,169,2,1
40,169,3,2
41,173,1,1
42,176,1,3
43,178,2,3
44,180,1,1
45,186,1,1
46,186,2,1
47,186,4,3
48,188,2,2
49,196,4,1
50,198,2,3
51,198,4,2
52,199,0,1
