,step,vertical_idx,horizontal_idx
0,1,4,3
1,7,0,4
2,8,2,1
3,10,1,1
4,10,4,1
5,16,4,2
6,20,4,0
7,25,2,3
8,27,2,4
9,28,3,1
10,31,3,0
11,31,3,3
12,31,4,4
13,33,1,1
14,35,3,1
15,35,4,1
16,36,1,1
17,37,4,3
18,38,0,2
19,41,3,3
20,43,2,3
21,44,2,4
22,61,2,3
23,67,4,2
24,73,4,3
25,76,3,3
26,86,4,3
27,89,4,3
28,97,4,2
29,106,2,3
30,111,3,0
31,114,3,3
32,117,2,1
33,120,4,2
34,125,2,4
35,133,1,1
36,133,1,2
37,134,4,2
38,137,1,1
39,138,3,1
40,140,3,3
41,147,2,4
42,150,1,0
43,153,3,2
44,159,4,1
45,166,3,3
46,172,4,1
47,173,2,3
48,180,2,2
49,182,3,4
50,183,2,3
51,189,1,4
52,190,2,2
53,196,1,3
