,step,vertical_idx,horizontal_idx
0,3,3,2
1,15,1,3
2,15,4,2
3,16,4,2
4,18,2,2
5,21,3,2
6,23,1,3
7,27,1,4
8,28,1,1
9,31,2,3
10,33,1,3
11,36,1,2
12,39,3,3
13,44,2,3
14,45,4,1
15,46,1,2
16,54,2,3
17,55,2,1
18,56,2,3
19,60,0,2
20,62,3,3
21,63,1,0
22,66,2,4
23,70,2,4
24,74,1,3
25,78,1,3
26,81,1,1
27,86,4,1
28,91,4,3
29,96,3,3
30,99,4,4
31,104,1,3
32,107,2,3
33,112,2,3
34,117,1,1
35,127,4,0
36,129,4,2
37,132,1,2
38,139,4,2
39,151,2,3
40,158,1,0
41,160,4,1
42,162,1,3
43,170,4,3
44,176,2,3
45,181,4,2
46,184,1,3
47,184,2,3
48,193,4,2
