,step,vertical_idx,horizontal_idx
0,12,4,1
1,13,1,2
2,15,3,2
3,30,3,0
4,35,0,1
5,39,1,1
6,49,1,3
7,54,2,3
8,55,2,2
9,63,2,3
10,64,1,1
11,65,4,2
12,68,3,3
13,68,4,4
14,70,4,2
15,77,4,1
16,85,3,3
17,90,1,2
18,92,2,3
19,94,3,2
20,103,2,3
21,105,1,1
22,107,3,0
23,109,3,3
24,112,4,2
25,117,4,2
26,126,4,0
27,135,0,1
28,135,1,2
29,135,2,2
30,139,3,3
31,159,4,3
32,163,4,2
33,167,4,3
34,170,1,1
35,176,1,3
36,176,4,1
37,178,1,1
38,179,3,3
39,181,2,2
40,183,1,2
41,183,2,3
42,186,2,3
43,188,1,1
44,189,3,3
45,190,1,2
46,195,2,4
47,195,4,2
