,step,vertical_idx,horizontal_idx
0,2,2,4
1,7,4,2
2,9,2,1
3,13,1,1
4,14,1,1
5,16,1,1
6,16,2,1
7,17,1,3
8,26,0,0
9,38,1,3
10,44,2,2
11,45,4,1
12,46,3,3
13,48,2,4
14,49,1,3
15,51,1,2
16,53,3,3
17,56,1,3
18,61,1,1
19,62,1,0
20,63,1,0
21,68,1,1
22,73,2,4
23,73,3,3
24,76,0,2
25,82,1,4
26,82,2,3
27,82,3,2
28,89,2,3
29,100,1,4
30,101,3,1
31,105,4,2
32,106,3,3
33,113,3,2
34,117,4,0
35,119,1,1
36,122,0,3
37,123,1,1
38,126,4,3
39,128,3,3
40,132,1,2
41,135,3,2
42,139,2,4
43,140,1,0
44,167,1,1
45,168,2,4
46,171,1,0
47,177,2,2
48,188,4,2
49,194,0,1
50,198,3,1
51,200,1,0
