,step,vertical_idx,horizontal_idx
0,21,2,1
1,26,1,3
2,28,3,1
3,36,2,1
4,36,3,3
5,43,0,2
6,47,4,4
7,56,2,4
8,57,0,1
9,57,4,1
10,58,3,1
11,59,1,2
12,61,4,3
13,65,4,3
14,72,2,3
15,75,2,3
16,76,3,2
17,76,4,3
18,78,3,2
19,99,1,3
20,102,3,3
21,104,3,0
22,104,4,0
23,110,2,3
24,112,2,1
25,113,3,3
26,121,2,3
27,122,3,2
28,131,2,3
29,134,2,3
30,134,2,4
31,137,0,1
32,139,3,1
33,154,1,1
34,155,1,0
35,164,3,1
36,167,2,4
37,171,0,0
38,173,3,2
39,175,1,4
40,180,1,3
41,191,4,2
42,193,3,3
43,195,1,2
44,197,2,2
45,198,4,1
46,198,4,3
47,199,2,4
