,step,vertical_idx,horizontal_idx
0,4,1,4
1,9,0,2
2,15,0,1
3,16,3,4
4,17,4,2
5,19,4,2
6,22,2,4
7,32,4,4
8,36,4,2
9,37,1,1
10,41,0,2
11,41,4,2
12,45,2,1
13,46,4,4
14,52,4,0
15,57,2,3
16,66,1,1
17,70,4,3
18,71,3,1
19,76,1,1
20,93,2,4
21,97,1,2
22,97,3,4
23,101,4,3
24,104,3,3
25,116,2,3
26,124,2,3
27,125,3,2
28,129,1,1
29,131,0,2
30,132,3,2
31,138,0,1
32,141,0,3
33,145,2,3
34,145,4,2
35,151,2,3
36,151,4,2
37,152,4,1
38,153,4,2
39,158,4,2
40,160,1,3
41,168,2,3
42,168,4,2
43,173,4,0
44,179,2,3
45,186,1,1
46,194,1,1
47,196,1,4
