,step,vertical_idx,horizontal_idx
0,1,2,2
1,6,0,1
2,7,1,1
3,10,2,1
4,16,0,1
5,16,2,3
6,24,0,1
7,30,4,2
8,37,1,0
9,39,2,2
10,43,4,1
11,48,3,2
12,49,0,1
13,51,1,2
14,54,2,2
15,54,3,3
16,55,4,2
17,61,2,2
18,67,2,1
19,68,1,0
20,70,3,2
21,73,2,2
22,81,2,3
23,83,3,2
24,89,3,2
25,98,3,1
26,100,4,1
27,106,4,0
28,111,4,4
29,112,1,1
30,115,1,1
31,133,2,1
32,135,1,1
33,150,1,1
34,151,0,2
35,156,4,0
36,160,2,3
37,169,1,1
38,172,4,3
39,173,1,1
40,176,4,3
41,178,1,2
42,182,1,3
43,191,2,2
44,192,2,2
45,198,1,2
