,step,vertical_idx,horizontal_idx
0,7,3,3
1,12,2,2
2,12,3,1
3,17,3,3
4,18,3,4
5,19,4,2
6,26,3,2
7,29,4,1
8,35,4,3
9,37,2,3
10,38,1,2
11,44,2,2
12,46,3,2
13,48,0,3
14,50,0,1
15,51,4,1
16,56,0,1
17,60,3,3
18,63,1,1
19,68,4,2
20,74,2,2
21,78,3,3
22,79,2,4
23,87,0,2
24,90,0,1
25,90,2,4
26,91,4,2
27,93,1,2
28,102,2,2
29,105,2,3
30,105,2,4
31,110,2,1
32,123,2,4
33,139,3,2
34,146,3,1
35,149,4,1
36,157,0,1
37,159,4,3
38,165,4,3
39,166,2,3
40,171,4,3
41,176,3,3
42,182,2,4
43,184,4,1
44,185,2,4
45,197,4,3
46,198,2,2
47,199,3,3
