,step,vertical_idx,horizontal_idx
0,9,1,1
1,11,1,1
2,13,4,3
3,15,4,3
4,16,3,1
5,29,4,2
6,36,2,1
7,38,4,2
8,43,4,2
9,62,1,2
10,62,2,2
11,64,4,3
12,68,1,3
13,69,2,3
14,73,4,2
15,76,4,2
16,90,4,1
17,94,3,2
18,96,1,1
19,105,1,1
20,107,1,3
21,112,2,3
22,113,1,0
23,117,1,1
24,120,2,3
25,121,3,1
26,126,2,4
27,126,4,2
28,131,1,1
29,133,4,4
30,142,3,1
31,145,4,1
32,146,1,2
33,151,1,2
34,161,3,1
35,161,3,2
36,162,1,1
37,163,2,3
38,170,1,0
39,170,4,2
40,171,4,2
41,177,4,3
42,178,3,1
43,178,4,2
44,184,3,2
45,186,2,3
46,188,4,1
47,192,1,1
48,192,2,1
49,195,4,1
