,step,vertical_idx,horizontal_idx
0,1,1,1
1,10,2,3
2,14,3,2
3,15,1,4
4,18,2,2
5,19,0,3
6,20,0,3
7,21,3,1
8,26,3,2
9,26,3,4
10,28,1,1
11,29,2,1
12,30,4,2
13,38,2,2
14,42,4,2
15,44,1,2
16,52,1,1
17,63,1,0
18,64,3,1
19,66,4,2
20,67,4,1
21,73,1,1
22,78,1,1
23,79,4,2
24,85,1,2
25,86,3,1
26,93,1,0
27,105,1,3
28,111,4,3
29,112,1,2
30,119,2,4
31,125,1,3
32,130,3,2
33,135,1,2
34,138,1,1
35,149,2,2
36,154,0,1
37,155,2,4
38,155,3,2
39,155,3,4
40,156,2,3
41,158,2,3
42,158,3,1
43,162,4,2
44,176,0,1
45,179,1,1
46,185,2,3
47,188,3,0
48,192,3,4
49,195,4,1
50,199,3,2
51,200,1,0
