,step,vertical_idx,horizontal_idx
0,2,1,1
1,6,1,0
2,7,1,3
3,10,0,1
4,13,0,0
5,18,4,1
6,21,2,2
7,30,2,2
8,39,3,0
9,40,4,1
10,49,1,3
11,51,1,3
12,51,2,3
13,51,4,2
14,53,1,2
15,71,1,2
16,80,1,2
17,82,3,2
18,85,2,3
19,86,4,1
20,89,1,1
21,90,1,3
22,96,1,1
23,106,1,1
24,109,2,3
25,119,4,2
26,134,3,3
27,137,2,2
28,139,4,0
29,140,2,1
30,144,3,2
31,145,2,1
32,148,1,1
33,152,1,0
34,154,3,2
35,156,0,1
36,158,3,4
37,159,0,1
38,165,4,4
39,167,4,3
40,171,2,1
41,172,1,1
42,177,1,1
43,178,1,1
44,183,2,2
45,193,3,1
46,196,1,4
