,step,vertical_idx,horizontal_idx
0,4,0,2
1,13,1,1
2,13,1,3
3,13,2,1
4,14,4,2
5,18,2,3
6,19,4,2
7,27,3,1
8,28,1,1
9,32,2,3
10,34,1,1
11,35,3,3
12,37,0,1
13,37,2,1
14,39,4,3
15,42,1,2
16,43,4,2
17,44,2,3
18,48,2,2
19,49,3,1
20,53,0,1
21,53,3,4
22,55,1,2
23,70,1,1
24,72,1,1
25,73,4,2
26,74,4,2
27,80,4,2
28,86,2,2
29,86,3,3
30,87,2,2
31,90,1,3
32,98,1,1
33,99,0,3
34,101,1,3
35,106,3,2
36,107,2,1
37,112,1,1
38,119,1,1
39,122,4,1
40,132,1,1
41,135,0,0
42,135,3,3
43,143,2,1
44,144,1,1
45,156,2,3
46,159,2,3
47,166,1,4
48,167,4,1
49,177,1,1
50,184,1,2
51,185,2,2
52,187,1,1
53,194,1,2
54,199,4,2
