,step,vertical_idx,horizontal_idx
0,8,4,2
1,11,2,2
2,13,2,1
3,13,4,0
4,17,0,4
5,18,0,2
6,19,1,1
7,27,1,1
8,38,4,4
9,39,1,1
10,41,1,0
11,45,4,0
12,46,0,4
13,52,1,3
14,52,1,4
15,53,2,3
16,56,0,3
17,57,2,1
18,59,1,4
19,63,1,1
20,63,1,2
21,65,4,3
22,67,1,1
23,70,4,2
24,72,1,0
25,72,2,2
26,80,3,4
27,96,1,4
28,96,3,0
29,101,4,3
30,110,0,2
31,117,1,2
32,117,4,1
33,122,2,3
34,127,2,1
35,134,2,3
36,135,1,1
37,142,3,2
38,145,1,1
39,145,1,4
40,157,2,3
41,158,4,3
42,162,3,2
43,166,1,1
44,177,1,4
45,179,1,4
46,184,1,2
47,190,1,1
48,190,4,4
49,193,4,3
50,200,4,3
