,step,vertical_idx,horizontal_idx
0,7,2,3
1,8,2,1
2,15,3,1
3,16,1,4
4,22,2,2
5,22,2,3
6,32,1,3
7,32,2,4
8,38,1,1
9,50,1,0
10,77,3,1
11,77,4,3
12,78,4,2
13,79,0,2
14,79,1,2
15,82,1,3
16,82,3,1
17,86,4,3
18,93,2,1
19,94,1,1
20,97,2,1
21,97,4,2
22,102,0,2
23,102,2,2
24,104,4,2
25,118,3,1
26,119,2,1
27,128,4,2
28,136,2,1
29,136,2,3
30,145,2,1
31,147,1,1
32,147,4,4
33,157,1,1
34,161,4,2
35,169,2,2
36,171,0,1
37,172,0,1
38,180,1,1
39,180,4,0
40,182,2,3
41,184,4,1
42,186,1,1
43,193,2,1
44,194,4,1
45,196,1,3
46,197,4,0
47,198,0,1
48,199,1,1
49,199,4,3
