,step,vertical_idx,horizontal_idx
0,6,4,4
1,9,3,3
2,23,2,1
3,36,1,3
4,36,3,2
5,37,2,4
6,46,1,1
7,50,4,2
8,56,1,0
9,66,2,3
10,71,0,2
11,78,4,2
12,81,2,3
13,85,1,4
14,87,2,3
15,88,0,1
16,92,1,0
17,92,3,3
18,100,4,3
19,103,1,2
20,104,1,0
21,104,1,3
22,109,2,3
23,109,3,1
24,116,1,1
25,119,3,2
26,125,2,3
27,128,4,1
28,130,0,3
29,131,1,3
30,132,1,2
31,137,1,0
32,138,1,3
33,139,1,1
34,141,1,4
35,141,4,3
36,142,1,1
37,157,1,2
38,160,4,1
39,169,1,1
40,173,3,2
41,176,4,3
42,178,0,2
43,178,2,1
44,186,0,3
45,188,3,1
46,189,1,0
47,190,1,3
