,step,vertical_idx,horizontal_idx
0,10,2,3
1,11,2,3
2,13,0,1
3,13,2,2
4,19,3,1
5,20,1,4
6,31,3,3
7,38,4,3
8,44,0,4
9,58,0,3
10,58,2,1
11,58,4,2
12,66,2,2
13,72,1,1
14,85,4,3
15,88,1,0
16,91,1,1
17,94,1,3
18,95,4,2
19,101,2,1
20,103,0,1
21,105,4,3
22,109,1,1
23,109,3,2
24,111,1,0
25,112,1,3
26,124,2,3
27,129,2,1
28,130,2,1
29,131,1,1
30,131,4,2
31,133,1,3
32,133,2,2
33,138,2,1
34,140,3,2
35,142,0,2
36,142,1,3
37,145,4,1
38,156,3,2
39,163,4,3
40,166,3,3
41,173,3,3
42,174,2,2
43,179,3,2
44,181,4,1
45,182,3,3
46,183,1,0
47,184,3,4
48,186,3,4
