,step,vertical_idx,horizontal_idx
0,2,2,2
1,7,3,3
2,8,2,1
3,8,2,3
4,20,3,1
5,23,3,3
6,25,4,4
7,26,1,3
8,26,4,4
9,27,1,2
10,28,1,1
11,43,3,3
12,44,4,2
13,47,4,4
14,48,4,0
15,55,1,1
16,70,2,4
17,70,4,2
18,71,3,3
19,75,4,1
20,76,4,2
21,79,2,2
22,88,2,2
23,90,3,2
24,91,1,1
25,93,1,3
26,93,3,1
27,94,3,2
28,99,1,3
29,100,1,1
30,100,1,2
31,102,4,2
32,112,4,0
33,114,4,3
34,115,4,1
35,117,1,1
36,122,2,1
37,125,4,2
38,127,0,1
39,127,4,3
40,131,0,2
41,131,2,1
42,139,1,4
43,140,2,2
44,141,4,3
45,148,2,1
46,152,1,1
47,163,3,2
48,163,3,3
49,167,4,1
50,174,2,2
51,174,4,2
52,174,4,3
53,180,4,0
54,184,1,1
55,188,3,3
56,191,3,2
57,192,4,2
