,step,vertical_idx,horizontal_idx
0,5,4,3
1,7,1,1
2,10,1,1
3,10,4,2
4,12,4,1
5,13,1,1
6,15,1,2
7,16,2,2
8,35,4,1
9,36,3,3
10,38,1,4
11,51,1,1
12,56,3,2
13,58,4,2
14,60,2,4
15,60,3,3
16,65,4,2
17,76,4,3
18,79,4,2
19,85,2,4
20,86,4,1
21,90,4,2
22,96,2,3
23,103,2,4
24,104,1,1
25,104,3,3
26,110,2,4
27,112,3,3
28,114,2,1
29,114,3,1
30,118,1,1
31,119,1,2
32,119,2,4
33,130,1,3
34,131,2,2
35,141,4,3
36,148,1,1
37,149,4,4
38,151,3,2
39,154,1,0
40,154,1,1
41,157,1,1
42,157,2,1
43,157,2,4
44,158,2,4
45,165,2,3
46,169,1,2
47,174,0,1
48,176,1,4
49,184,2,2
50,187,2,3
51,188,4,2
52,198,1,3
