,step,vertical_idx,horizontal_idx
0,6,2,1
1,7,1,2
2,9,1,1
3,9,4,0
4,9,4,3
5,12,2,1
6,15,1,3
7,17,4,2
8,20,4,1
9,35,2,2
10,38,4,2
11,39,1,2
12,45,2,3
13,46,1,0
14,50,1,1
15,56,4,2
16,59,4,3
17,69,1,3
18,69,2,3
19,71,4,2
20,72,1,1
21,73,0,1
22,73,2,2
23,79,1,1
24,85,0,2
25,88,4,4
26,92,4,3
27,98,3,2
28,99,1,4
29,103,1,1
30,106,1,2
31,110,1,0
32,110,4,1
33,112,4,3
34,115,2,4
35,119,2,3
36,130,2,4
37,130,4,2
38,133,2,3
39,134,1,0
40,139,2,4
41,143,1,3
42,145,0,2
43,146,4,3
44,151,4,2
45,156,0,1
46,161,4,2
47,162,1,3
48,162,3,2
49,165,4,3
50,171,0,1
51,174,3,1
52,185,4,4
53,199,1,0
54,200,3,2
55,200,3,3
56,200,4,2
