,step,vertical_idx,horizontal_idx
0,1,1,3
1,16,1,1
2,18,3,4
3,22,1,4
4,22,2,3
5,22,4,0
6,34,2,4
7,42,3,2
8,47,4,2
9,49,2,1
10,51,1,1
11,54,0,1
12,55,2,2
13,59,0,4
14,63,1,2
15,73,1,3
16,74,4,1
17,75,1,1
18,85,3,3
19,85,4,2
20,88,2,4
21,94,1,3
22,95,1,3
23,95,2,3
24,95,2,4
25,98,2,2
26,99,1,4
27,101,2,3
28,102,1,1
29,109,4,1
30,117,1,2
31,119,4,1
32,120,1,2
33,127,4,0
34,129,0,2
35,131,1,2
36,131,2,3
37,134,2,3
38,144,1,3
39,153,1,2
40,160,4,1
41,167,4,2
42,168,1,1
43,182,2,3
44,183,1,0
45,186,4,0
46,189,2,2
47,191,4,3
48,198,2,3
