,step,vertical_idx,horizontal_idx
0,4,2,3
1,17,2,4
2,29,2,3
3,36,3,2
4,47,0,2
5,47,4,1
6,52,4,2
7,61,4,2
8,62,1,1
9,63,4,2
10,71,1,3
11,79,3,3
12,80,2,3
13,80,4,2
14,83,1,0
15,97,1,1
16,97,2,1
17,98,3,1
18,101,0,0
19,105,0,3
20,107,2,3
21,108,3,4
22,111,1,3
23,112,4,2
24,113,0,3
25,113,4,3
26,115,0,3
27,115,1,2
28,115,2,3
29,116,2,2
30,117,1,0
31,117,1,1
32,119,1,1
33,120,1,1
34,120,1,4
35,120,3,3
36,130,2,2
37,132,3,3
38,135,4,3
39,138,0,2
40,139,3,3
41,141,0,2
42,142,1,2
43,144,2,1
44,145,0,1
45,151,0,0
46,155,4,1
47,156,1,1
48,157,0,3
49,166,1,0
50,168,1,2
51,169,1,2
52,173,1,1
53,175,0,3
54,181,2,2
55,183,0,0
56,184,1,3
57,185,2,3
58,186,4,4
59,189,1,1
60,191,1,2
61,191,4,2
62,195,1,1
63,195,2,3
64,196,1,1
65,197,4,2
66,200,4,1
