,step,vertical_idx,horizontal_idx
0,6,3,3
1,9,2,3
2,16,1,1
3,22,4,2
4,23,0,1
5,29,0,0
6,30,1,2
7,36,1,2
8,37,1,2
9,41,3,1
10,41,3,2
11,43,2,2
12,51,0,4
13,55,3,3
14,59,4,1
15,59,4,2
16,62,4,2
17,63,3,4
18,67,2,3
19,68,0,2
20,71,0,1
21,72,1,2
22,72,1,3
23,74,2,3
24,77,3,1
25,78,4,2
26,85,4,2
27,91,2,2
28,92,3,2
29,97,4,2
30,100,4,3
31,112,0,2
32,112,3,2
33,118,0,3
34,118,4,1
35,122,0,1
36,130,2,3
37,132,1,3
38,134,1,3
39,137,4,2
40,140,0,1
41,146,4,2
42,150,3,2
43,159,3,3
44,164,2,1
45,168,4,2
46,168,4,3
47,175,1,3
48,176,4,2
49,181,1,3
50,181,2,2
51,191,4,3
52,194,3,3
53,196,1,3
