,step,vertical_idx,horizontal_idx
0,2,2,2
1,6,3,3
2,21,2,3
3,29,0,2
4,33,2,2
5,33,2,4
6,33,4,0
7,38,1,2
8,39,3,3
9,42,2,1
10,43,4,3
11,45,4,3
12,46,2,4
13,48,1,4
14,49,0,3
15,52,2,2
16,64,1,2
17,65,0,0
18,66,3,1
19,67,2,1
20,67,2,3
21,75,4,2
22,76,1,1
23,77,1,0
24,78,2,3
25,80,2,3
26,94,4,2
27,98,1,1
28,98,2,3
29,103,0,2
30,118,3,2
31,124,1,1
32,134,1,3
33,141,1,2
34,144,0,2
35,145,0,3
36,146,1,1
37,147,3,4
38,150,4,1
39,152,0,3
40,153,2,2
41,156,2,3
42,162,2,1
43,166,1,2
44,169,1,3
45,171,3,1
46,173,4,2
47,179,2,4
48,180,3,2
49,186,3,1
50,192,1,1
51,192,2,3
52,196,1,3
