,step,vertical_idx,horizontal_idx
0,10,4,2
1,10,4,3
2,20,4,4
3,27,2,3
4,43,4,2
5,46,3,3
6,47,1,1
7,51,2,1
8,56,2,4
9,60,4,2
10,63,2,3
11,64,3,3
12,68,3,3
13,70,4,3
14,78,1,2
15,80,1,3
16,82,2,2
17,85,3,3
18,88,0,3
19,96,1,2
20,102,2,2
21,107,0,1
22,110,4,4
23,118,1,1
24,118,4,2
25,119,2,3
26,119,3,1
27,120,0,1
28,123,2,3
29,131,1,3
30,133,1,2
31,135,4,2
32,139,2,3
33,140,2,3
34,141,3,3
35,145,3,1
36,154,4,2
37,156,2,3
38,158,3,1
39,160,0,1
40,163,2,3
41,170,1,0
42,172,2,3
43,176,1,1
44,176,3,2
45,182,2,1
46,182,3,3
47,183,1,1
48,184,1,1
49,189,2,2
50,192,1,2
51,195,1,1
