,step,vertical_idx,horizontal_idx
0,13,4,2
1,14,2,3
2,15,3,3
3,16,2,3
4,18,4,0
5,18,4,2
6,19,2,3
7,21,1,2
8,23,0,1
9,26,1,3
10,29,2,3
11,29,3,3
12,31,1,0
13,31,4,2
14,37,4,4
15,43,4,2
16,47,3,2
17,48,2,1
18,52,1,0
19,54,4,2
20,66,0,4
21,70,4,2
22,73,2,2
23,76,1,1
24,81,1,1
25,87,1,2
26,89,2,2
27,90,2,2
28,92,4,1
29,94,2,2
30,99,1,2
31,101,2,1
32,109,2,1
33,109,3,2
34,110,1,0
35,110,1,4
36,119,2,2
37,126,2,4
38,130,4,2
39,131,2,1
40,137,3,3
41,139,4,3
42,142,0,3
43,143,0,3
44,150,0,0
45,152,3,3
46,171,4,1
47,180,3,1
48,183,1,1
49,183,2,2
50,190,1,3
51,191,0,0
52,197,4,2
53,198,1,4
