,step,vertical_idx,horizontal_idx
0,6,0,0
1,7,1,1
2,8,2,3
3,17,2,3
4,23,4,2
5,27,1,1
6,32,4,3
7,33,2,3
8,48,1,1
9,51,2,2
10,56,3,1
11,60,2,3
12,64,4,2
13,72,0,3
14,75,1,2
15,75,2,3
16,81,4,2
17,88,3,4
18,95,4,2
19,104,4,2
20,108,3,3
21,109,4,3
22,110,4,2
23,117,1,4
24,120,4,2
25,126,1,0
26,128,4,3
27,130,4,3
28,132,0,3
29,139,1,2
30,146,4,2
31,147,1,2
32,160,1,3
33,163,4,2
34,169,0,1
35,169,2,3
36,170,1,1
37,170,4,0
38,176,1,2
39,185,1,1
40,186,2,4
41,188,4,2
42,190,2,3
43,196,4,0
44,198,3,1
45,200,1,1
