,step,vertical_idx,horizontal_idx
0,1,4,2
1,2,3,2
2,3,2,3
3,11,4,3
4,12,1,3
5,12,3,4
6,13,1,3
7,14,4,3
8,18,4,2
9,20,0,0
10,20,3,3
11,26,0,0
12,28,2,2
13,29,3,2
14,30,4,0
15,35,0,2
16,35,2,3
17,40,4,3
18,42,2,1
19,48,0,1
20,51,1,2
21,57,2,2
22,58,2,4
23,59,2,3
24,64,0,1
25,70,4,3
26,73,2,1
27,74,4,2
28,79,0,1
29,84,0,2
30,84,2,1
31,84,2,3
32,87,3,0
33,88,1,0
34,89,1,2
35,89,4,3
36,91,2,1
37,92,1,2
38,108,3,2
39,109,0,1
40,110,3,3
41,114,4,1
42,117,2,3
43,118,4,3
44,120,4,2
45,124,2,4
46,126,4,2
47,130,2,2
48,132,1,2
49,134,1,1
50,147,3,2
51,149,1,3
52,154,2,1
53,154,2,2
54,155,2,3
55,162,2,1
56,165,2,1
57,166,2,2
58,171,2,2
59,173,1,1
60,173,2,4
61,176,1,4
62,179,1,2
63,186,1,3
64,186,4,1
65,189,0,1
66,198,2,4
67,199,2,4
