,step,vertical_idx,horizontal_idx
0,2,4,1
1,8,0,2
2,14,0,2
3,18,1,1
4,22,0,0
5,22,1,1
6,25,1,1
7,27,2,2
8,34,3,2
9,49,2,3
10,60,0,4
11,61,0,4
12,63,3,3
13,65,0,1
14,70,2,3
15,73,1,1
16,77,2,3
17,82,1,1
18,92,1,1
19,94,1,1
20,101,3,4
21,109,1,4
22,109,4,2
23,117,1,1
24,122,1,1
25,126,0,2
26,130,1,3
27,130,4,3
28,131,2,3
29,132,0,0
30,132,1,0
31,139,3,3
32,141,4,3
33,151,2,3
34,155,2,4
35,161,1,1
36,162,0,3
37,164,1,2
38,164,3,3
39,171,1,4
40,171,4,0
41,175,2,2
42,175,3,2
43,176,4,3
44,177,4,2
45,178,3,1
46,179,2,4
47,190,3,2
48,193,1,4
49,194,2,3
50,198,1,2
