,step,vertical_idx,horizontal_idx
0,7,1,1
1,7,2,1
2,18,1,2
3,18,3,1
4,19,2,4
5,24,4,4
6,26,3,2
7,30,1,2
8,30,2,3
9,30,4,1
10,31,1,1
11,32,1,3
12,33,2,3
13,36,3,4
14,38,1,4
15,39,2,4
16,46,2,3
17,47,2,3
18,48,4,2
19,51,1,3
20,53,0,1
21,56,3,4
22,67,2,1
23,71,2,4
24,72,1,1
25,73,4,1
26,74,2,2
27,77,2,3
28,83,3,3
29,84,3,2
30,91,4,2
31,93,1,0
32,95,2,3
33,101,2,2
34,102,0,1
35,116,4,3
36,117,1,1
37,119,1,1
38,121,1,3
39,125,2,1
40,130,3,3
41,131,1,1
42,131,1,4
43,137,0,1
44,148,0,2
45,156,2,3
46,172,3,1
47,173,1,0
48,176,2,1
49,181,1,2
50,182,3,4
51,195,3,1
52,197,2,3
