,step,vertical_idx,horizontal_idx
0,15,1,1
1,17,1,0
2,21,1,3
3,26,4,2
4,28,1,1
5,29,3,1
6,31,1,0
7,34,3,3
8,38,4,3
9,42,0,1
10,42,1,3
11,48,3,1
12,51,2,4
13,59,1,0
14,62,1,1
15,77,3,2
16,80,2,4
17,81,2,1
18,84,2,2
19,85,2,1
20,87,4,2
21,90,2,3
22,90,4,2
23,91,2,1
24,104,2,4
25,105,1,1
26,105,2,1
27,113,1,0
28,117,1,2
29,120,0,0
30,121,4,0
31,123,1,3
32,124,4,1
33,131,4,3
34,134,2,2
35,135,3,4
36,138,3,4
37,152,2,1
38,152,2,4
39,152,3,1
40,154,4,2
41,158,2,1
42,174,2,2
43,178,4,0
44,181,2,1
45,190,4,2
46,192,2,3
47,192,4,3
48,200,3,1
