,step,vertical_idx,horizontal_idx
0,13,1,0
1,15,2,3
2,15,3,3
3,17,2,3
4,24,0,0
5,24,1,3
6,24,2,2
7,24,3,3
8,30,4,1
9,36,1,2
10,43,2,2
11,50,1,2
12,56,2,3
13,57,3,1
14,60,2,4
15,62,3,3
16,69,4,3
17,72,1,2
18,77,1,1
19,82,3,3
20,83,1,2
21,92,3,2
22,92,4,3
23,96,2,3
24,103,3,2
25,106,2,3
26,113,1,1
27,115,1,3
28,127,1,1
29,127,3,2
30,127,4,1
31,131,0,1
32,137,3,2
33,138,4,4
34,141,4,1
35,142,0,3
36,142,2,3
37,146,1,4
38,153,0,3
39,153,4,2
40,155,1,2
41,156,1,2
42,156,3,0
43,180,3,4
44,186,1,2
45,195,0,1
46,196,2,3
