,step,vertical_idx,horizontal_idx
0,10,0,2
1,13,0,4
2,15,2,2
3,20,4,3
4,23,2,1
5,25,1,1
6,32,4,2
7,36,0,0
8,39,0,1
9,42,2,3
10,44,3,2
11,46,3,1
12,50,1,2
13,62,4,2
14,64,2,3
15,71,1,2
16,72,1,1
17,73,2,3
18,77,4,1
19,78,1,1
20,89,1,1
21,89,3,3
22,92,4,0
23,97,2,1
24,98,1,1
25,99,1,1
26,104,1,3
27,104,2,1
28,108,2,2
29,120,2,3
30,120,3,2
31,122,1,0
32,123,3,4
33,129,1,0
34,149,1,2
35,151,4,4
36,152,2,1
37,155,4,2
38,160,4,3
39,161,4,4
40,170,1,3
41,175,2,3
42,179,2,3
43,179,3,2
44,182,4,2
45,184,0,3
46,187,0,0
47,187,1,4
48,191,1,1
49,191,2,4
50,195,2,1
