,step,vertical_idx,horizontal_idx
0,5,2,1
1,12,1,3
2,12,3,4
3,26,2,3
4,31,1,2
5,32,4,2
6,35,4,0
7,39,2,1
8,40,3,1
9,50,1,2
10,55,2,3
11,56,3,1
12,58,0,0
13,67,2,1
14,68,4,0
15,74,2,3
16,75,0,3
17,80,2,4
18,82,2,3
19,82,2,4
20,83,1,1
21,91,2,2
22,93,1,1
23,93,1,3
24,99,2,2
25,103,4,3
26,112,1,3
27,120,1,3
28,122,2,4
29,130,2,3
30,139,2,3
31,142,4,3
32,143,0,3
33,154,1,0
34,156,1,0
35,160,2,3
36,163,2,3
37,169,1,3
38,170,2,3
39,178,2,1
40,178,4,1
41,183,1,4
42,188,3,1
43,190,3,4
44,193,1,1
45,196,2,4
