,step,vertical_idx,horizontal_idx
0,5,2,4
1,8,1,1
2,11,2,3
3,12,3,4
4,12,4,2
5,15,1,1
6,17,1,1
7,19,2,1
8,21,1,3
9,22,2,3
10,26,0,3
11,27,0,0
12,28,1,2
13,39,2,4
14,45,4,2
15,56,3,2
16,59,1,2
17,63,0,1
18,63,1,0
19,63,1,1
20,64,2,3
21,66,2,3
22,70,1,2
23,74,4,3
24,77,3,2
25,78,2,2
26,84,2,3
27,86,2,4
28,88,1,1
29,88,4,1
30,95,1,3
31,102,0,1
32,106,0,1
33,109,1,0
34,115,2,3
35,117,2,3
36,121,4,3
37,127,1,4
38,130,2,1
39,138,3,0
40,148,2,3
41,148,3,2
42,155,2,3
43,156,2,3
44,157,3,4
45,162,4,2
46,175,4,1
47,178,4,1
48,187,2,1
49,195,1,1
50,198,2,1
