,step,vertical_idx,horizontal_idx
0,9,1,1
1,14,2,3
2,14,3,0
3,17,2,3
4,19,4,3
5,20,2,2
6,24,0,1
7,26,2,4
8,40,4,3
9,48,1,0
10,48,2,2
11,51,4,2
12,54,2,2
13,57,2,3
14,65,4,2
15,66,2,2
16,66,3,2
17,68,4,2
18,70,0,2
19,76,2,3
20,80,2,3
21,83,0,3
22,85,2,2
23,90,4,1
24,93,2,3
25,96,4,2
26,99,4,0
27,104,3,4
28,113,2,3
29,117,3,3
30,125,4,1
31,131,3,1
32,132,4,2
33,140,1,1
34,146,1,1
35,153,2,3
36,156,4,2
37,162,1,1
38,165,1,3
39,165,2,3
40,166,4,3
41,170,2,4
42,170,4,2
43,175,1,0
44,189,1,3
45,190,0,3
46,190,4,2
