,step,vertical_idx,horizontal_idx
0,3,3,3
1,8,1,3
2,8,4,1
3,12,4,4
4,32,1,1
5,34,1,4
6,37,1,1
7,42,2,1
8,50,1,3
9,52,3,3
10,62,1,2
11,76,4,2
12,80,1,2
13,80,2,1
14,87,1,1
15,88,2,2
16,89,2,2
17,96,1,2
18,98,1,2
19,99,2,1
20,103,1,1
21,104,2,1
22,105,0,0
23,115,3,3
24,116,2,3
25,118,1,1
26,120,1,1
27,136,2,3
28,139,0,1
29,141,1,0
30,142,2,3
31,147,3,2
32,148,3,2
33,149,0,2
34,153,4,3
35,158,2,3
36,161,2,4
37,162,0,1
38,163,4,1
39,165,4,0
40,166,1,1
41,166,2,1
42,171,3,3
43,176,1,0
44,181,0,3
45,181,2,3
46,182,4,1
47,187,2,4
48,187,4,4
49,190,1,1
