,step,vertical_idx,horizontal_idx
0,2,3,0
1,7,2,2
2,15,4,2
3,16,0,1
4,16,1,1
5,16,1,3
6,17,0,0
7,17,1,2
8,19,1,3
9,23,4,2
10,27,1,3
11,30,3,3
12,32,2,2
13,35,4,2
14,56,4,0
15,57,4,2
16,58,1,0
17,58,2,2
18,61,1,2
19,65,4,0
20,73,1,1
21,76,1,2
22,79,3,2
23,89,1,0
24,91,2,3
25,96,1,1
26,104,0,1
27,104,1,2
28,116,2,1
29,117,1,2
30,124,2,4
31,127,1,1
32,128,4,0
33,132,2,2
34,132,2,4
35,135,4,2
36,137,0,1
37,138,4,3
38,144,1,3
39,144,3,3
40,145,2,3
41,153,4,3
42,154,1,1
43,166,0,1
44,175,2,2
45,183,1,1
46,197,0,1
47,197,4,3
