,step,vertical_idx,horizontal_idx
0,5,1,0
1,7,2,3
2,10,2,1
3,10,4,0
4,13,4,3
5,16,4,2
6,28,2,2
7,32,1,0
8,32,1,1
9,34,4,1
10,34,4,4
11,38,1,1
12,42,4,1
13,46,1,1
14,51,0,1
15,52,4,3
16,58,4,2
17,60,4,2
18,62,1,1
19,66,1,2
20,69,2,1
21,71,4,2
22,73,2,3
23,79,2,2
24,91,1,1
25,91,2,1
26,95,4,1
27,97,3,1
28,103,1,3
29,110,1,0
30,112,2,3
31,114,1,0
32,115,3,4
33,127,3,4
34,135,2,3
35,139,1,1
36,143,1,1
37,150,2,4
38,151,4,4
39,152,1,1
40,154,4,2
41,157,3,2
42,158,3,2
43,159,2,3
44,161,0,1
45,161,4,2
46,163,1,1
47,163,2,3
48,168,1,2
49,174,0,3
50,175,2,2
51,176,4,2
52,177,3,2
53,178,1,3
54,179,4,3
55,182,4,3
56,192,4,2
57,194,1,3
