,step,vertical_idx,horizontal_idx
0,1,2,2
1,4,1,1
2,6,4,1
3,9,0,3
4,12,3,1
5,13,2,3
6,23,1,0
7,34,1,1
8,36,1,1
9,37,4,1
10,39,4,3
11,41,4,2
12,42,1,0
13,48,1,3
14,48,4,2
15,49,1,2
16,49,2,3
17,50,1,3
18,52,1,1
19,52,2,3
20,59,4,3
21,65,3,2
22,75,4,2
23,84,1,3
24,86,1,1
25,88,3,1
26,91,2,2
27,92,2,3
28,104,2,3
29,108,4,4
30,109,2,1
31,110,2,3
32,112,2,3
33,120,4,4
34,123,4,3
35,124,1,1
36,137,1,2
37,142,1,4
38,152,2,1
39,153,3,4
40,154,1,1
41,154,4,2
42,156,1,3
43,159,4,0
44,165,1,1
45,165,4,3
46,168,4,2
47,183,3,3
48,185,4,2
49,188,0,2
50,196,2,1
51,198,2,1
52,199,3,3
53,200,4,2
