,step,vertical_idx,horizontal_idx
0,14,3,4
1,15,0,1
2,18,2,3
3,22,1,3
4,22,4,2
5,23,4,2
6,28,1,3
7,37,3,2
8,45,4,3
9,46,4,1
10,52,3,2
11,56,4,2
12,58,4,2
13,63,2,3
14,64,3,2
15,66,1,2
16,68,4,2
17,79,0,4
18,83,4,3
19,88,4,2
20,97,2,3
21,99,1,3
22,100,3,2
23,101,2,3
24,106,3,2
25,109,1,4
26,115,4,2
27,121,3,2
28,121,4,0
29,128,1,0
30,132,3,1
31,133,2,2
32,135,2,4
33,136,3,3
34,136,4,2
35,138,3,2
36,140,2,3
37,146,1,0
38,154,2,3
39,154,4,4
40,160,4,3
41,174,4,1
42,176,0,0
43,190,2,2
44,195,2,1
45,195,4,2
